Code,Year,Emissions,Source
LTU,1999,3.659,UNFCCC
LTU,2000,3.217,UNFCCC
LTU,2001,3.412,UNFCCC
LTU,2002,3.440,UNFCCC
LTU,2003,3.437,UNFCCC
LTU,2004,3.594,UNFCCC
LTU,2005,3.846,UNFCCC
LTU,2006,3.932,UNFCCC
LTU,2007,4.304,UNFCCC
LTU,2008,4.118,UNFCCC
LTU,2009,3.502,UNFCCC
LTU,2010,3.743,UNFCCC
LTU,2011,3.839,UNFCCC
LTU,2012,3.858,UNFCCC
LTU,2013,3.577,UNFCCC
LTU,2014,3.514,UNFCCC
LTU,2015,3.584,UNFCCC
LTU,2016,3.581,UNFCCC
LTU,2017,3.659,UNFCCC
LTU,2018,3.699,BP
LUX,1959,2.844,CDIAC
LUX,1960,3.141,CDIAC
LUX,1961,3.161,CDIAC
LUX,1962,3.150,CDIAC
LUX,1963,3.122,CDIAC
LUX,1964,3.356,CDIAC
LUX,1965,3.328,CDIAC
LUX,1966,3.169,CDIAC
LUX,1967,3.098,CDIAC
LUX,1968,3.346,CDIAC
LUX,1969,3.598,CDIAC
LUX,1970,3.749,CDIAC
LUX,1971,3.601,CDIAC
LUX,1972,3.683,CDIAC
LUX,1973,3.870,CDIAC
LUX,1974,3.938,CDIAC
LUX,1975,3.239,CDIAC
LUX,1976,3.239,CDIAC
LUX,1977,2.991,CDIAC
LUX,1978,3.244,CDIAC
LUX,1979,3.321,CDIAC
LUX,1980,3.025,CDIAC
LUX,1981,2.592,CDIAC
LUX,1982,2.439,CDIAC
LUX,1983,2.286,CDIAC
LUX,1984,2.461,CDIAC
LUX,1985,2.524,CDIAC
LUX,1986,2.491,CDIAC
LUX,1987,2.411,CDIAC
LUX,1988,2.491,CDIAC
LUX,1989,2.695,CDIAC
LUX,1990,3.234,UNFCCC
LUX,1991,3.402,UNFCCC
LUX,1992,3.335,UNFCCC
LUX,1993,3.374,UNFCCC
LUX,1994,3.153,UNFCCC
LUX,1995,2.500,UNFCCC
LUX,1996,2.513,UNFCCC
LUX,1997,2.338,UNFCCC
LUX,1998,2.098,UNFCCC
LUX,1999,2.222,UNFCCC
LUX,2000,2.382,UNFCCC
LUX,2001,2.517,UNFCCC
LUX,2002,2.729,UNFCCC
LUX,2003,2.857,UNFCCC
LUX,2004,3.234,UNFCCC
LUX,2005,3.305,UNFCCC
LUX,2006,3.258,UNFCCC
LUX,2007,3.093,UNFCCC
LUX,2008,3.057,UNFCCC
LUX,2009,2.907,UNFCCC
LUX,2010,3.062,UNFCCC
LUX,2011,3.033,UNFCCC
LUX,2012,2.961,UNFCCC
LUX,2013,2.810,UNFCCC
LUX,2014,2.682,UNFCCC
LUX,2015,2.547,UNFCCC
LUX,2016,2.477,UNFCCC
LUX,2017,2.523,UNFCCC
LUX,2018,2.615,BP
LVA,1959,1.754,CDIAC
LVA,1960,1.827,CDIAC
LVA,1961,1.884,CDIAC
LVA,1962,1.978,CDIAC
LVA,1963,2.122,CDIAC
LVA,1964,2.257,CDIAC
LVA,1965,2.394,CDIAC
LVA,1966,2.529,CDIAC
LVA,1967,2.645,CDIAC
LVA,1968,2.720,CDIAC
LVA,1969,2.834,CDIAC
LVA,1970,2.981,CDIAC
LVA,1971,3.165,CDIAC
LVA,1972,3.333,CDIAC
LVA,1973,3.476,CDIAC
LVA,1974,3.612,CDIAC
LVA,1975,3.799,CDIAC
LVA,1976,3.945,CDIAC
LVA,1977,4.080,CDIAC
LVA,1978,4.222,CDIAC
LVA,1979,4.257,CDIAC
LVA,1980,4.424,CDIAC
LVA,1981,4.343,CDIAC
LVA,1982,4.426,CDIAC
LVA,1983,4.490,CDIAC
LVA,1984,4.531,CDIAC
LVA,1985,4.885,CDIAC
LVA,1986,4.899,CDIAC
LVA,1987,4.879,CDIAC
LVA,1988,5.009,CDIAC
LVA,1989,4.900,CDIAC
LVA,1990,5.323,UNFCCC
LVA,1991,4.854,UNFCCC
LVA,1992,3.843,UNFCCC
LVA,1993,3.226,UNFCCC
LVA,1994,2.810,UNFCCC
LVA,1995,2.481,UNFCCC
LVA,1996,2.503,UNFCCC
LVA,1997,2.360,UNFCCC
LVA,1998,2.260,UNFCCC
LVA,1999,2.101,UNFCCC
LVA,2000,1.928,UNFCCC
LVA,2001,2.040,UNFCCC
LVA,2002,2.049,UNFCCC
LVA,2003,2.109,UNFCCC
LVA,2004,2.112,UNFCCC
LVA,2005,2.132,UNFCCC
LVA,2006,2.269,UNFCCC
LVA,2007,2.357,UNFCCC
LVA,2008,2.237,UNFCCC
LVA,2009,2.035,UNFCCC
LVA,2010,2.335,UNFCCC
LVA,2011,2.131,UNFCCC
LVA,2012,2.052,UNFCCC
LVA,2013,2.016,UNFCCC
LVA,2014,1.962,UNFCCC
LVA,2015,1.987,UNFCCC
LVA,2016,1.974,UNFCCC
LVA,2017,1.975,UNFCCC
LVA,2018,1.963,BP
MAC,1959,0.010,CDIAC
MAC,1960,0.014,CDIAC
MAC,1961,0.019,CDIAC
MAC,1962,0.026,CDIAC
MAC,1963,0.029,CDIAC
MAC,1964,0.035,CDIAC
MAC,1965,0.036,CDIAC
MAC,1966,0.041,CDIAC
MAC,1967,0.045,CDIAC
MAC,1968,0.046,CDIAC
MAC,1969,0.046,CDIAC
MAC,1970,0.056,CDIAC
MAC,1971,0.062,CDIAC
MAC,1972,0.063,CDIAC
MAC,1973,0.061,CDIAC
MAC,1974,0.073,CDIAC
MAC,1975,0.081,CDIAC
MAC,1976,0.069,CDIAC
MAC,1977,0.084,CDIAC
MAC,1978,0.113,CDIAC
MAC,1979,0.113,CDIAC
MAC,1980,0.144,CDIAC
MAC,1981,0.146,CDIAC
MAC,1982,0.132,CDIAC
MAC,1983,0.186,CDIAC
MAC,1984,0.165,CDIAC
MAC,1985,0.200,CDIAC
MAC,1986,0.239,CDIAC
MAC,1987,0.265,CDIAC
MAC,1988,0.263,CDIAC
MAC,1989,0.281,CDIAC
MAC,1990,0.282,CDIAC
MAC,1991,0.298,CDIAC
MAC,1992,0.295,CDIAC
MAC,1993,0.322,CDIAC
MAC,1994,0.347,CDIAC
MAC,1995,0.336,CDIAC
MAC,1996,0.384,CDIAC
MAC,1997,0.406,CDIAC
MAC,1998,0.425,CDIAC
MAC,1999,0.414,CDIAC
MAC,2000,0.445,CDIAC
MAC,2001,0.460,CDIAC
MAC,2002,0.414,CDIAC
MAC,2003,0.418,CDIAC
MAC,2004,0.468,CDIAC
MAC,2005,0.499,CDIAC
MAC,2006,0.442,CDIAC
MAC,2007,0.372,CDIAC
MAC,2008,0.309,CDIAC
MAC,2009,0.516,CDIAC
MAC,2010,0.337,CDIAC
MAC,2011,0.397,CDIAC
MAC,2012,0.352,CDIAC
MAC,2013,0.329,CDIAC
MAC,2014,0.411,CDIAC
MAC,2015,0.551,CDIAC
MAC,2016,0.545,CDIAC
MAC,2017,0.558,BP
MAC,2018,0.571,BP
MAR,1959,0.919,CDIAC
MAR,1960,0.992,CDIAC
MAR,1961,1.029,CDIAC
MAR,1962,0.839,CDIAC
MAR,1963,1.079,CDIAC
MAR,1964,1.205,CDIAC
MAR,1965,1.161,CDIAC
MAR,1966,1.490,CDIAC
MAR,1967,1.476,CDIAC
MAR,1968,1.534,CDIAC
MAR,1969,1.588,CDIAC
MAR,1970,1.987,CDIAC
MAR,1971,2.235,CDIAC
MAR,1972,2.193,CDIAC
MAR,1973,2.627,CDIAC
MAR,1974,3.035,CDIAC
MAR,1975,3.028,CDIAC
MAR,1976,3.146,CDIAC
MAR,1977,3.461,CDIAC
MAR,1978,3.563,CDIAC
MAR,1979,4.348,CDIAC
MAR,1980,4.344,CDIAC
MAR,1981,4.320,CDIAC
MAR,1982,4.647,CDIAC
MAR,1983,4.848,CDIAC
MAR,1984,4.853,CDIAC
MAR,1985,4.867,CDIAC
MAR,1986,5.144,CDIAC
MAR,1987,5.481,CDIAC
MAR,1988,5.769,CDIAC
MAR,1989,6.244,CDIAC
MAR,1990,6.288,CDIAC
MAR,1991,6.638,CDIAC
MAR,1992,6.968,CDIAC
MAR,1993,7.534,CDIAC
MAR,1994,7.910,CDIAC
MAR,1995,8.084,CDIAC
MAR,1996,8.299,CDIAC
MAR,1997,8.488,CDIAC
MAR,1998,8.532,CDIAC
MAR,1999,8.830,CDIAC
MAR,2000,9.164,CDIAC
MAR,2001,10.214,CDIAC
MAR,2002,10.391,CDIAC
MAR,2003,10.233,CDIAC
MAR,2004,11.835,CDIAC
MAR,2005,12.425,CDIAC
MAR,2006,12.934,CDIAC
MAR,2007,13.709,CDIAC
MAR,2008,14.427,CDIAC
MAR,2009,14.353,CDIAC
MAR,2010,15.338,CDIAC
MAR,2011,15.478,CDIAC
MAR,2012,16.110,CDIAC
MAR,2013,16.030,CDIAC
MAR,2014,16.278,CDIAC
MAR,2015,16.656,CDIAC
MAR,2016,16.657,CDIAC
MAR,2017,17.382,BP
MAR,2018,18.098,BP
MDA,1959,2.888,CDIAC
MDA,1960,3.011,CDIAC
MDA,1961,3.109,CDIAC
MDA,1962,3.267,CDIAC
MDA,1963,3.504,CDIAC
MDA,1964,3.728,CDIAC
MDA,1965,3.959,CDIAC
MDA,1966,4.186,CDIAC
MDA,1967,4.380,CDIAC
MDA,1968,4.506,CDIAC
MDA,1969,4.694,CDIAC
MDA,1970,4.941,CDIAC
MDA,1971,5.245,CDIAC
MDA,1972,5.520,CDIAC
MDA,1973,5.757,CDIAC
MDA,1974,5.981,CDIAC
MDA,1975,6.290,CDIAC
MDA,1976,6.531,CDIAC
MDA,1977,6.754,CDIAC
MDA,1978,6.984,CDIAC
MDA,1979,7.038,CDIAC
MDA,1980,7.313,CDIAC
MDA,1981,7.181,CDIAC
MDA,1982,7.312,CDIAC
MDA,1983,7.420,CDIAC
MDA,1984,7.487,CDIAC
MDA,1985,8.064,CDIAC
MDA,1986,8.092,CDIAC
MDA,1987,8.060,CDIAC
MDA,1988,8.274,CDIAC
MDA,1989,8.095,CDIAC
MDA,1990,7.573,CDIAC
MDA,1991,6.109,CDIAC
MDA,1992,5.725,CDIAC
MDA,1993,4.325,CDIAC
MDA,1994,3.392,CDIAC
MDA,1995,3.113,CDIAC
MDA,1996,3.190,CDIAC
MDA,1997,1.993,CDIAC
MDA,1998,1.759,CDIAC
MDA,1999,1.279,CDIAC
MDA,2000,0.975,CDIAC
MDA,2001,1.033,CDIAC
MDA,2002,1.106,CDIAC
MDA,2003,1.202,CDIAC
MDA,2004,1.259,CDIAC
MDA,2005,1.348,CDIAC
MDA,2006,1.373,CDIAC
MDA,2007,1.359,CDIAC
MDA,2008,1.417,CDIAC
MDA,2009,1.239,CDIAC
MDA,2010,1.318,CDIAC
MDA,2011,1.350,CDIAC
MDA,2012,1.301,CDIAC
MDA,2013,1.337,CDIAC
MDA,2014,1.294,CDIAC
MDA,2015,1.306,CDIAC
MDA,2016,1.336,CDIAC
MDA,2017,1.311,BP
MDA,2018,1.399,BP
MDG,1959,0.102,CDIAC
MDG,1960,0.109,CDIAC
MDG,1961,0.097,CDIAC
MDG,1962,0.108,CDIAC
MDG,1963,0.126,CDIAC
MDG,1964,0.132,CDIAC
MDG,1965,0.152,CDIAC
MDG,1966,0.158,CDIAC
MDG,1967,0.230,CDIAC
MDG,1968,0.249,CDIAC
MDG,1969,0.232,CDIAC
MDG,1970,0.265,CDIAC
MDG,1971,0.280,CDIAC
MDG,1972,0.351,CDIAC
MDG,1973,0.293,CDIAC
MDG,1974,0.324,CDIAC
MDG,1975,0.462,CDIAC
MDG,1976,0.271,CDIAC
MDG,1977,0.231,CDIAC
MDG,1978,0.278,CDIAC
MDG,1979,0.308,CDIAC
MDG,1980,0.440,CDIAC
MDG,1981,0.280,CDIAC
MDG,1982,0.277,CDIAC
MDG,1983,0.178,CDIAC
MDG,1984,0.236,CDIAC
MDG,1985,0.287,CDIAC
MDG,1986,0.310,CDIAC
MDG,1987,0.350,CDIAC
MDG,1988,0.351,CDIAC
MDG,1989,0.253,CDIAC
MDG,1990,0.254,CDIAC
MDG,1991,0.276,CDIAC
MDG,1992,0.268,CDIAC
MDG,1993,0.275,CDIAC
MDG,1994,0.340,CDIAC
MDG,1995,0.351,CDIAC
MDG,1996,0.366,CDIAC
MDG,1997,0.443,CDIAC
MDG,1998,0.467,CDIAC
MDG,1999,0.496,CDIAC
MDG,2000,0.510,CDIAC
MDG,2001,0.474,CDIAC
MDG,2002,0.336,CDIAC
MDG,2003,0.459,CDIAC
MDG,2004,0.488,CDIAC
MDG,2005,0.471,CDIAC
MDG,2006,0.455,CDIAC
MDG,2007,0.487,CDIAC
MDG,2008,0.510,CDIAC
MDG,2009,0.479,CDIAC
MDG,2010,0.529,CDIAC
MDG,2011,0.649,CDIAC
MDG,2012,0.748,CDIAC
MDG,2013,0.858,CDIAC
MDG,2014,0.893,CDIAC
MDG,2015,0.987,CDIAC
MDG,2016,1.058,CDIAC
MDG,2017,1.140,BP
MDG,2018,1.168,BP
MDV,1959,,CDIAC
MDV,1960,,CDIAC
MDV,1961,,CDIAC
MDV,1962,,CDIAC
MDV,1963,,CDIAC
MDV,1964,,CDIAC
MDV,1965,,CDIAC
MDV,1966,,CDIAC
MDV,1967,,CDIAC
MDV,1968,,CDIAC
MDV,1969,,CDIAC
MDV,1970,,CDIAC
MDV,1971,0.001,CDIAC
MDV,1972,0.001,CDIAC
MDV,1973,0.001,CDIAC
MDV,1974,0.001,CDIAC
MDV,1975,0.002,CDIAC
MDV,1976,0.003,CDIAC
MDV,1977,0.004,CDIAC
MDV,1978,0.006,CDIAC
MDV,1979,0.008,CDIAC
MDV,1980,0.012,CDIAC
MDV,1981,0.013,CDIAC
MDV,1982,0.013,CDIAC
MDV,1983,0.014,CDIAC
MDV,1984,0.016,CDIAC
MDV,1985,0.018,CDIAC
MDV,1986,0.022,CDIAC
MDV,1987,0.022,CDIAC
MDV,1988,0.026,CDIAC
MDV,1989,0.034,CDIAC
MDV,1990,0.047,CDIAC
MDV,1991,0.042,CDIAC
MDV,1992,0.063,CDIAC
MDV,1993,0.054,CDIAC
MDV,1994,0.054,CDIAC
MDV,1995,0.068,CDIAC
MDV,1996,0.079,CDIAC
MDV,1997,0.090,CDIAC
MDV,1998,0.082,CDIAC
MDV,1999,0.115,CDIAC
MDV,2000,0.123,CDIAC
MDV,2001,0.126,CDIAC
MDV,2002,0.162,CDIAC
MDV,2003,0.138,CDIAC
MDV,2004,0.182,CDIAC
MDV,2005,0.164,CDIAC
MDV,2006,0.207,CDIAC
MDV,2007,0.213,CDIAC
MDV,2008,0.230,CDIAC
MDV,2009,0.241,CDIAC
MDV,2010,0.255,CDIAC
MDV,2011,0.269,CDIAC
MDV,2012,0.303,CDIAC
MDV,2013,0.298,CDIAC
MDV,2014,0.359,CDIAC
MDV,2015,0.355,CDIAC
MDV,2016,0.394,CDIAC
MDV,2017,0.404,BP
MDV,2018,0.416,BP
MEX,1959,15.908,CDIAC
MEX,1960,17.209,CDIAC
MEX,1961,17.806,CDIAC
MEX,1962,17.397,CDIAC
MEX,1963,18.093,CDIAC
MEX,1964,20.251,CDIAC
MEX,1965,20.515,CDIAC
MEX,1966,22.065,CDIAC
MEX,1967,24.565,CDIAC
MEX,1968,25.624,CDIAC
MEX,1969,27.887,CDIAC
MEX,1970,31.100,CDIAC
MEX,1971,34.441,CDIAC
MEX,1972,36.102,CDIAC
MEX,1973,39.321,CDIAC
MEX,1974,42.234,CDIAC
MEX,1975,44.805,CDIAC
MEX,1976,50.157,CDIAC
MEX,1977,52.521,CDIAC
MEX,1978,60.635,CDIAC
MEX,1979,65.590,CDIAC
MEX,1980,73.094,CDIAC
MEX,1981,77.456,CDIAC
MEX,1982,82.972,CDIAC
MEX,1983,75.782,CDIAC
MEX,1984,75.536,CDIAC
MEX,1985,78.469,CDIAC
MEX,1986,80.119,CDIAC
MEX,1987,83.568,CDIAC
MEX,1988,83.474,CDIAC
MEX,1989,98.405,CDIAC
MEX,1990,86.529,CDIAC
MEX,1991,90.102,CDIAC
MEX,1992,90.824,CDIAC
MEX,1993,92.267,CDIAC
MEX,1994,95.941,CDIAC
MEX,1995,90.501,CDIAC
MEX,1996,94.368,CDIAC
MEX,1997,100.613,CDIAC
MEX,1998,105.993,CDIAC
MEX,1999,106.582,CDIAC
MEX,2000,108.097,CDIAC
MEX,2001,112.090,CDIAC
MEX,2002,112.437,CDIAC
MEX,2003,119.475,CDIAC
MEX,2004,119.775,CDIAC
MEX,2005,126.636,CDIAC
MEX,2006,130.067,CDIAC
MEX,2007,130.946,CDIAC
MEX,2008,134.547,CDIAC
MEX,2009,129.886,CDIAC
MEX,2010,126.578,CDIAC
MEX,2011,132.141,CDIAC
MEX,2012,135.453,CDIAC
MEX,2013,133.769,CDIAC
MEX,2014,131.312,CDIAC
MEX,2015,131.543,CDIAC
MEX,2016,132.485,CDIAC
MEX,2017,134.489,BP
MEX,2018,130.274,BP
MHL,1959,,CDIAC
MHL,1960,,CDIAC
MHL,1961,,CDIAC
MHL,1962,,CDIAC
MHL,1963,,CDIAC
MHL,1964,,CDIAC
MHL,1965,,CDIAC
MHL,1966,,CDIAC
MHL,1967,,CDIAC
MHL,1968,,CDIAC
MHL,1969,,CDIAC
MHL,1970,,CDIAC
MHL,1971,,CDIAC
MHL,1972,,CDIAC
MHL,1973,,CDIAC
MHL,1974,,CDIAC
MHL,1975,,CDIAC
MHL,1976,,CDIAC
MHL,1977,,CDIAC
MHL,1978,,CDIAC
MHL,1979,,CDIAC
MHL,1980,,CDIAC
MHL,1981,,CDIAC
MHL,1982,,CDIAC
MHL,1983,,CDIAC
MHL,1984,,CDIAC
MHL,1985,,CDIAC
MHL,1986,,CDIAC
MHL,1987,,CDIAC
MHL,1988,,CDIAC
MHL,1989,,CDIAC
MHL,1990,,CDIAC
MHL,1991,,CDIAC
MHL,1992,0.021,CDIAC
MHL,1993,0.023,CDIAC
MHL,1994,0.023,CDIAC
MHL,1995,0.024,CDIAC
MHL,1996,0.024,CDIAC
MHL,1997,0.024,CDIAC
MHL,1998,0.025,CDIAC
MHL,1999,0.024,CDIAC
MHL,2000,0.027,CDIAC
MHL,2001,0.028,CDIAC
MHL,2002,0.030,CDIAC
MHL,2003,0.029,CDIAC
MHL,2004,0.032,CDIAC
MHL,2005,0.031,CDIAC
MHL,2006,0.033,CDIAC
MHL,2007,0.034,CDIAC
MHL,2008,0.035,CDIAC
MHL,2009,0.036,CDIAC
MHL,2010,0.037,CDIAC
MHL,2011,0.038,CDIAC
MHL,2012,0.037,CDIAC
MHL,2013,0.038,CDIAC
MHL,2014,0.039,CDIAC
MHL,2015,0.039,CDIAC
MHL,2016,0.039,CDIAC
MHL,2017,0.040,BP
MHL,2018,0.041,BP
MKD,1959,0.962,CDIAC
MKD,1960,1.050,CDIAC
MKD,1961,1.101,CDIAC
MKD,1962,1.130,CDIAC
MKD,1963,1.257,CDIAC
MKD,1964,1.424,CDIAC
MKD,1965,1.465,CDIAC
MKD,1966,1.452,CDIAC
MKD,1967,1.466,CDIAC
MKD,1968,1.568,CDIAC
MKD,1969,1.626,CDIAC
MKD,1970,2.125,CDIAC
MKD,1971,2.290,CDIAC
MKD,1972,2.147,CDIAC
MKD,1973,2.564,CDIAC
MKD,1974,2.575,CDIAC
MKD,1975,2.687,CDIAC
MKD,1976,2.774,CDIAC
MKD,1977,2.697,CDIAC
MKD,1978,3.014,CDIAC
MKD,1979,3.279,CDIAC
MKD,1980,3.224,CDIAC
MKD,1981,3.509,CDIAC
MKD,1982,3.223,CDIAC
MKD,1983,3.471,CDIAC
MKD,1984,3.660,CDIAC
MKD,1985,3.734,CDIAC
MKD,1986,3.900,CDIAC
MKD,1987,3.807,CDIAC
MKD,1988,3.929,CDIAC
MKD,1989,3.917,CDIAC
MKD,1990,3.895,CDIAC
MKD,1991,2.761,CDIAC
MKD,1992,3.010,CDIAC
MKD,1993,2.775,CDIAC
MKD,1994,2.809,CDIAC
MKD,1995,2.916,CDIAC
MKD,1996,3.202,CDIAC
MKD,1997,2.900,CDIAC
MKD,1998,3.443,CDIAC
MKD,1999,3.197,CDIAC
MKD,2000,3.290,CDIAC
MKD,2001,3.272,CDIAC
MKD,2002,2.982,CDIAC
MKD,2003,3.084,CDIAC
MKD,2004,3.052,CDIAC
MKD,2005,3.076,CDIAC
MKD,2006,2.983,CDIAC
MKD,2007,2.589,CDIAC
MKD,2008,2.564,CDIAC
MKD,2009,2.372,CDIAC
MKD,2010,2.346,CDIAC
MKD,2011,2.538,CDIAC
MKD,2012,2.404,CDIAC
MKD,2013,2.143,CDIAC
MKD,2014,2.056,CDIAC
MKD,2015,1.936,CDIAC
MKD,2016,1.923,CDIAC
MKD,2017,2.006,BP
MKD,2018,1.984,BP
MLI,1959,0.013,CDIAC
MLI,1960,0.033,CDIAC
MLI,1961,0.032,CDIAC
MLI,1962,0.038,CDIAC
MLI,1963,0.048,CDIAC
MLI,1964,0.048,CDIAC
MLI,1965,0.054,CDIAC
MLI,1966,0.052,CDIAC
MLI,1967,0.061,CDIAC
MLI,1968,0.054,CDIAC
MLI,1969,0.044,CDIAC
MLI,1970,0.055,CDIAC
MLI,1971,0.062,CDIAC
MLI,1972,0.067,CDIAC
MLI,1973,0.073,CDIAC
MLI,1974,0.083,CDIAC
MLI,1975,0.093,CDIAC
MLI,1976,0.093,CDIAC
MLI,1977,0.113,CDIAC
MLI,1978,0.108,CDIAC
MLI,1979,0.117,CDIAC
MLI,1980,0.107,CDIAC
MLI,1981,0.108,CDIAC
MLI,1982,0.100,CDIAC
MLI,1983,0.114,CDIAC
MLI,1984,0.119,CDIAC
MLI,1985,0.111,CDIAC
MLI,1986,0.104,CDIAC
MLI,1987,0.098,CDIAC
MLI,1988,0.105,CDIAC
MLI,1989,0.114,CDIAC
MLI,1990,0.115,CDIAC
MLI,1991,0.118,CDIAC
MLI,1992,0.122,CDIAC
MLI,1993,0.125,CDIAC
MLI,1994,0.128,CDIAC
MLI,1995,0.129,CDIAC
MLI,1996,0.135,CDIAC
MLI,1997,0.144,CDIAC
MLI,1998,0.210,CDIAC
MLI,1999,0.219,CDIAC
MLI,2000,0.227,CDIAC
MLI,2001,0.229,CDIAC
MLI,2002,0.234,CDIAC
MLI,2003,0.234,CDIAC
MLI,2004,0.243,CDIAC
MLI,2005,0.250,CDIAC
MLI,2006,0.295,CDIAC
MLI,2007,0.354,CDIAC
MLI,2008,0.425,CDIAC
MLI,2009,0.487,CDIAC
MLI,2010,0.539,CDIAC
MLI,2011,0.589,CDIAC
MLI,2012,0.627,CDIAC
MLI,2013,0.723,CDIAC
MLI,2014,0.793,CDIAC
MLI,2015,0.845,CDIAC
MLI,2016,0.848,CDIAC
MLI,2017,0.938,BP
MLI,2018,0.972,BP
MLT,1959,0.106,CDIAC
MLT,1960,0.093,CDIAC
MLT,1961,0.080,CDIAC
MLT,1962,0.090,CDIAC
MLT,1963,0.112,CDIAC
MLT,1964,0.136,CDIAC
MLT,1965,0.129,CDIAC
MLT,1966,0.113,CDIAC
MLT,1967,0.142,CDIAC
MLT,1968,0.174,CDIAC
MLT,1969,0.178,CDIAC
MLT,1970,0.181,CDIAC
MLT,1971,0.180,CDIAC
MLT,1972,0.229,CDIAC
MLT,1973,0.220,CDIAC
MLT,1974,0.203,CDIAC
MLT,1975,0.182,CDIAC
MLT,1976,0.208,CDIAC
MLT,1977,0.219,CDIAC
MLT,1978,0.255,CDIAC
MLT,1979,0.247,CDIAC
MLT,1980,0.279,CDIAC
MLT,1981,0.312,CDIAC
MLT,1982,0.358,CDIAC
MLT,1983,0.272,CDIAC
MLT,1984,0.372,CDIAC
MLT,1985,0.327,CDIAC
MLT,1986,0.405,CDIAC
MLT,1987,0.506,CDIAC
MLT,1988,0.549,CDIAC
MLT,1989,0.592,CDIAC
MLT,1990,0.530,UNFCCC
MLT,1991,0.576,UNFCCC
MLT,1992,0.629,UNFCCC
MLT,1993,0.633,UNFCCC
MLT,1994,0.678,UNFCCC
MLT,1995,0.676,UNFCCC
MLT,1996,0.665,UNFCCC
MLT,1997,0.677,UNFCCC
MLT,1998,0.678,UNFCCC
MLT,1999,0.691,UNFCCC
MLT,2000,0.689,UNFCCC
MLT,2001,0.662,UNFCCC
MLT,2002,0.661,UNFCCC
MLT,2003,0.717,UNFCCC
MLT,2004,0.693,UNFCCC
MLT,2005,0.709,UNFCCC
MLT,2006,0.711,UNFCCC
MLT,2007,0.732,UNFCCC
MLT,2008,0.753,UNFCCC
MLT,2009,0.691,UNFCCC
MLT,2010,0.691,UNFCCC
MLT,2011,0.713,UNFCCC
MLT,2012,0.756,UNFCCC
MLT,2013,0.665,UNFCCC
MLT,2014,0.662,UNFCCC
MLT,2015,0.469,UNFCCC
MLT,2016,0.386,UNFCCC
MLT,2017,0.439,UNFCCC
MLT,2018,0.432,BP
MMR,1959,0.758,CDIAC
MMR,1960,0.741,CDIAC
MMR,1961,0.707,CDIAC
MMR,1962,0.786,CDIAC
MMR,1963,0.719,CDIAC
MMR,1964,0.780,CDIAC
MMR,1965,0.744,CDIAC
MMR,1966,0.766,CDIAC
MMR,1967,0.987,CDIAC
MMR,1968,0.799,CDIAC
MMR,1969,0.877,CDIAC
MMR,1970,1.259,CDIAC
MMR,1971,1.392,CDIAC
MMR,1972,1.336,CDIAC
MMR,1973,1.121,CDIAC
MMR,1974,1.275,CDIAC
MMR,1975,1.251,CDIAC
MMR,1976,1.335,CDIAC
MMR,1977,1.410,CDIAC
MMR,1978,1.404,CDIAC
MMR,1979,1.388,CDIAC
MMR,1980,1.503,CDIAC
MMR,1981,1.535,CDIAC
MMR,1982,1.523,CDIAC
MMR,1983,1.570,CDIAC
MMR,1984,1.787,CDIAC
MMR,1985,1.822,CDIAC
MMR,1986,1.844,CDIAC
MMR,1987,1.349,CDIAC
MMR,1988,1.115,CDIAC
MMR,1989,1.208,CDIAC
MMR,1990,1.156,CDIAC
MMR,1991,1.129,CDIAC
MMR,1992,1.321,CDIAC
MMR,1993,1.447,CDIAC
MMR,1994,1.691,CDIAC
MMR,1995,1.885,CDIAC
MMR,1996,1.966,CDIAC
MMR,1997,2.032,CDIAC
MMR,1998,2.194,CDIAC
MMR,1999,2.437,CDIAC
MMR,2000,2.741,CDIAC
MMR,2001,2.369,CDIAC
MMR,2002,2.498,CDIAC
MMR,2003,2.669,CDIAC
MMR,2004,3.376,CDIAC
MMR,2005,3.147,CDIAC
MMR,2006,3.488,CDIAC
MMR,2007,3.492,CDIAC
MMR,2008,2.654,CDIAC
MMR,2009,2.772,CDIAC
MMR,2010,3.571,CDIAC
MMR,2011,4.112,CDIAC
MMR,2012,3.249,CDIAC
MMR,2013,3.533,CDIAC
MMR,2014,4.416,CDIAC
MMR,2015,6.052,CDIAC
MMR,2016,6.811,CDIAC
MMR,2017,6.934,BP
MMR,2018,7.187,BP
MNE,1959,0.129,CDIAC
MNE,1960,0.141,CDIAC
MNE,1961,0.148,CDIAC
MNE,1962,0.152,CDIAC
MNE,1963,0.169,CDIAC
MNE,1964,0.191,CDIAC
MNE,1965,0.197,CDIAC
MNE,1966,0.195,CDIAC
MNE,1967,0.197,CDIAC
MNE,1968,0.211,CDIAC
MNE,1969,0.218,CDIAC
MNE,1970,0.286,CDIAC
MNE,1971,0.308,CDIAC
MNE,1972,0.288,CDIAC
MNE,1973,0.345,CDIAC
MNE,1974,0.346,CDIAC
MNE,1975,0.361,CDIAC
MNE,1976,0.373,CDIAC
MNE,1977,0.362,CDIAC
MNE,1978,0.405,CDIAC
MNE,1979,0.441,CDIAC
MNE,1980,0.433,CDIAC
MNE,1981,0.471,CDIAC
MNE,1982,0.433,CDIAC
MNE,1983,0.466,CDIAC
MNE,1984,0.492,CDIAC
MNE,1985,0.502,CDIAC
MNE,1986,0.524,CDIAC
